,household_id,id,name,sex,age,occupation,father,mother,paternal_grandfather,maternal_grandfather,spouse,siblings,children,relation_to_declarant,role,owner
192,117 Ar-3,117 Ar-3-S4,Dioskorous nicknamed Sarapous,,23,,,,,,,[],[],,slave,Laberia d. of Pasion and of Horaiane her sister (equal shares)
193,117-AM,117-AM-d1,Horos,male,48,public farmer,Horos,Herieus,Horos,Menches,117-AM-FM1,['117-AM-FM4'],"['117-AM-FM2', '117-AM-FM3']",self,family member,
194,117-AM,117-AM-FM1,Tapekysis,female,45,,Horos,,,,117-AM-d1,[],"['117-AM-FM2', '117-AM-FM3']",wife,family member,
195,117-AM,117-AM-FM2,Horos,male,age lost,,117-AM-d1,117-AM-FM1,,,,[],[],son,family member,
196,117-AM,117-AM-FM3,Horion,male,,,117-AM-d1,117-AM-FM1,,,,[],[],son,family member,
197,117-AM,117-AM-FM4,Horion,male,35,,Horos,Herieus,Horos,Menches,117-AM-FM5,['117-AM-d1'],['117-AM-FM6'],brother,family member,
198,117-AM,117-AM-FM5,Thenatymis,female,39,,Chariton,,,,117-AM-FM4,[],['117-AM-FM6'],,family member,
199,117-AM,117-AM-FM6,Horos,male,1,,117-AM-FM4,117-AM-FM5,,,,[],[],,family member,
200,117 Ar 5,117 Ar 5-d1,Tnepheros,female,30,,Papontos,,,,,[],"['117 Ar 5-FM1', '117 Ar 5-FM2', '117 Ar 5-FM3']",self,family member,
201,117 Ar 5,117 Ar 5-FM1,Pnepheros,male,10,,Ptollis,117 Ar 5-d1,Pnepheros,,,[],[],son,family member,
202,117 Ar 5,117 Ar 5-FM2,Aphrodisia,female,8,,Ptollis,117 Ar 5-d1,Pnepheros,,,[],[],daughter,family member,
203,117 Ar 5,117 Ar 5-FM3,—anion,female,age lost,,Ptollis,117 Ar 5-d1,Pnepheros,,,[],[],daughter,family member,
204,117 Ar 6,117 Ar 6-d1,NN,male,56,,Menches,117 Ar 6-FM4,,,117 Ar 6-FM1,[],"['117 Ar 6-FM2', '117 Ar 6-FM3']",self,family member,
205,117 Ar 6,117 Ar 6-FM1,T.th—,female,53,,Pekeis,,,,117 Ar 6-d1,[],"['117 Ar 6-FM2', '117 Ar 6-FM3']",wife,family member,
206,117 Ar 6,117 Ar 6-FM2,Herakles,male,age lost,,117 Ar 6-d1,117 Ar 6-FM1,,,,[],[],son,family member,
207,117 Ar 6,117 Ar 6-FM3,Ammonarion,female,age lost,,117 Ar 6-d1,117 Ar 6-FM1,,,,[],[],daughter,family member,
208,117 Ar 6,117 Ar 6-FM4,Sentaos,female,75,,Skammaios,,,,,[],['117 Ar 6-d1'],mother,family member,
209,117 Ar 7,117 Ar 7-d1,Harpagathes,male,age lost,,Stotoetis,117 Ar 7-FM9,Tesenouphis,,117 Ar 7-FM1,"['117 Ar 7-FM3', '117 Ar 7-FM4']",[],self,family member,
210,117 Ar 7,117 Ar 7-FM1,Thenapynchis,female,age lost,,Stotoetis,,,,117 Ar 7-d1,[],['117 Ar 7-FM2'],wife,family member,
211,117 Ar 7,117 Ar 7-FM2,Stotoetis,male,age lost,,Stotoetis,117 Ar 7-FM1,,,,[],[],,family member,
212,117 Ar 7,117 Ar 7-FM3,Pekysis,male,age lost,,Stotoetis,117 Ar 7-FM9,Tesenouphis,,117 Ar 7-FM5,['117 Ar 7-d1'],"['117 Ar 7-FM4', '117 Ar 7-FM6', '117 Ar 7-FM7']",brother,family member,
213,117 Ar 7,117 Ar 7-FM4,Horos,male,age lost,,117 Ar 7-FM3,Herieus,Tesenouphis,,117 Ar 7-FM8,['117 Ar 7-d1'],[],brother,family member,
214,117 Ar 7,117 Ar 7-FM5,Tapiomis,female,age lost,,P,,,,117 Ar 7-FM3,[],"['117 Ar 7-FM6', '117 Ar 7-FM7']",,family member,
215,117 Ar 7,117 Ar 7-FM6,Tapekysis,female,age lost,,117 Ar 7-FM3,117 Ar 7-FM5,,,,[],[],,family member,
216,117 Ar 7,117 Ar 7-FM7,T[,female,age lost,,117 Ar 7-FM3,117 Ar 7-FM5,,,,[],[],,family member,
217,117 Ar 7,117 Ar 7-FM8,Tapiomis,female,age lost,,Tesenouphis,,,,117 Ar 7-FM4,[],[],,family member,
218,117 Ar 7,117 Ar 7-FM9,Herieus,female,age lost,,Harpagathes,,,,,[],"['117 Ar 7-d1', '117 Ar 7-FM3']",mother,family member,
219,117 Ar 7,117 Ar 7-S1,Isidora,,age lost,,,,,,,[],[],,slave,Harpagathes [declarant]
220,117 Ar 7,117 Ar 7-S2,NN,female,age lost,,,,,,,[],[],,slave,Herieus [no. 10]
221,117 Ar 7,117 Ar 7-S3,NN,female,age lost,,,,,,,[],[],,slave,Pekysis [no.4]
222,117 Ar 8,117 Ar 8-d1,Philoumene alias Phi[,,age lost,,,,,,,[],[],self,family member,
223,117 Ar 8,117 Ar 8-NK1,NN,male,age lost,,NN,Diodora,Herodes,,117 Ar 8-NK2,[],"['117 Ar 8-NK3', '117 Ar 8-NK4']",,free non-kin,
224,117 Ar 8,117 Ar 8-NK2,NN,female,35,,,,,,117 Ar 8-NK1,[],"['117 Ar 8-NK3', '117 Ar 8-NK4']",,free non-kin,
225,117 Ar 8,117 Ar 8-NK3,NN,,age lost,,117 Ar 8-NK1,117 Ar 8-NK2,,,,[],[],,free non-kin,
226,117 Ar 8,117 Ar 8-NK4,NN,,age lost,,117 Ar 8-NK1,117 Ar 8-NK2,,,,[],[],,free non-kin,
227,117 Ar 8,117 Ar 8-S1,Heraklous alias NN,,age lost,,,,,,,[],[],,slave,Philoumene [declarant]
228,117 Ar 9,117 Ar 9-d1,Name lost,,,,,,,,,[],[],self,family member,
229,117 Ar 9,117 Ar 9-FM1,NN,male,24,idiotes,NN,Leukarous,,,,[],[],,family member,
230,117-Ar-lO,117-Ar-lO-d1,Hermas,male,,,Diodoros,NN,Harpalos,,,[],[],self,family member,
231,117-Ar-lO,117-Ar-lO-FM1,,male,,,Didymos,,,,,[],[],,family member,
232,117 Ar 11,117 Ar 11-d1,Zoilos the elder,,,,,,,,117 Ar 11-FM1,[],"['117 Ar 11-FM2', '117 Ar 11-FM7', '117 Ar 11-FM10', '117 Ar 11-FM11']",self,family member,
233,117 Ar 11,117 Ar 11-FM1,NN,female,60,,,,,,117 Ar 11-d1,[],"['117 Ar 11-FM2', '117 Ar 11-FM7', '117 Ar 11-FM10', '117 Ar 11-FM11']",wife,family member,
234,117 Ar 11,117 Ar 11-FM2,Harphaesis,male,probably over 30,,117 Ar 11-d1,117 Ar 11-FM1,,,117 Ar 11-FM3,[],"['117 Ar 11-FM4', '117 Ar 11-FM5', '117 Ar 11-FM6']",son,family member,
235,117 Ar 11,117 Ar 11-FM3,NN,female,30,,,,,,117 Ar 11-FM2,[],"['117 Ar 11-FM4', '117 Ar 11-FM5', '117 Ar 11-FM6']",,family member,
236,117 Ar 11,117 Ar 11-FM4,NN,male,4,,117 Ar 11-FM2,117 Ar 11-FM3,,,,[],[],,family member,
237,117 Ar 11,117 Ar 11-FM5,NN,male,,,117 Ar 11-FM2,117 Ar 11-FM3,,,,[],[],,family member,
238,117 Ar 11,117 Ar 11-FM6,NN,female,10,,117 Ar 11-FM2,117 Ar 11-FM3,,,,[],[],,family member,
239,117 Ar 11,117 Ar 11-FM7,Satabous,male,age lost,,117 Ar 11-d1,117 Ar 11-FM1,,,117 Ar 11-FM8,[],['117 Ar 11-FM9'],son,family member,
240,117 Ar 11,117 Ar 11-FM8,NN,female,18,,Ammonios,,,,117 Ar 11-FM7,[],['117 Ar 11-FM9'],,family member,
241,117 Ar 11,117 Ar 11-FM9,NN,female,1,,117 Ar 11-FM7,117 Ar 11-FM8,,,,[],[],,family member,
242,117 Ar 11,117 Ar 11-FM10,NN,male,19,,117 Ar 11-d1,117 Ar 11-FM1,,,,[],[],son,family member,
243,117 Ar 11,117 Ar 11-FM11,NN,female,22,,117 Ar 11-d1,117 Ar 11-FM1,,,,[],[],daughter,family member,
244,117 Ox-1,117 Ox-1-d1,Ariston,male,,,Apollonios,Didymos,,,,[],[],self,family member,
245,117-Ox-2,117-Ox-2-d1,Petosiris,male,74,stonecutter,Dionysios,Mieus,Petosiris,Horos,117-Ox-2-FM4,[],['117-Ox-2-FM1'],self,family member,
246,117-Ox-2,117-Ox-2-FM1,Ti—,male,45,stonecutter,117-Ox-2-d1,Tetoeus,,Thoonas,,[],[],son,family member,
247,117-Ox-2,117-Ox-2-FM2,Apollonides,male,21,stonecutter,Petosiris,Tapsois,Thoonis,Paulos,,[],[],,family member,
248,117-Ox-2,117-Ox-2-FM3,Papontos,male,57,stonecutter,Thoonas,Thaisous,Petosiris,Papontos,,"['117-Ox-2-FM4', '117-Ox-2-FM4']",[],,family member,
249,117-Ox-2,117-Ox-2-FM4,Tetoeus,female,age lost,,Thoonas,Thaisous,Petosiris,,117-Ox-2-d1,['117-Ox-2-FM3'],[],wife,family member,
250,117-Ox-2,117-Ox-2-S1,NN (name lost),,3[.],,,,,,,[],[],,slave,
251,117-Ox-2,117-Ox-2-S2,Thaesis,,3[.],,,,,,,[],[],,slave,Tetoeus [no.5]
252,131-Ar-l,131-Ar-l-d1,Name lost,,,,,,,,,[],[],self,family member,
253,131-Ar-l,131-Ar-l-FM1,NN,male,14,,NN,NN,,,,[],[],,family member,
254,131-Ar-l,131-Ar-l-FM2,Dionas,male,9,,NN,NN,,,,[],[],,family member,
255,131-Ar-l,131-Ar-l-FM3,Hermes,male,3,,NN,NN,,,,[],[],,family member,
256,131-Ar-l,131-Ar-l-FM4,Herons. NN,,,,,NN,,,,[],[],,family member,
257,131-Ar-2,131-Ar-2-d1,NN,female,age lost,,NN,NN,Souchas,,,[],[],self,family member,
258,131-Ar-3,131-Ar-3-d1,Ploution,male,,,Komon,Ptollarous,Heron,,,[],[],self,family member,
259,131-Ar-3,131-Ar-3-FM1,Sokrates,male,[46],,Dioskoros,,,,131-Ar-3-FM2,['131-Ar-3-FM2'],"['131-Ar-3-FM3', '131-Ar-3-FM4', '131-Ar-3-FM5', '131-Ar-3-FM6', '131-Ar-3-FM7']",,family member,
260,131-Ar-3,131-Ar-3-FM2,Aphrodous,female,42,,Dioskoros,,,,131-Ar-3-FM1,['131-Ar-3-FM1'],"['131-Ar-3-FM3', '131-Ar-3-FM4', '131-Ar-3-FM5', '131-Ar-3-FM6', '131-Ar-3-FM7']",,family member,
261,131-Ar-3,131-Ar-3-FM3,Dioskoros,male,12,,131-Ar-3-FM1,131-Ar-3-FM2,,,,[],[],,family member,
262,131-Ar-3,131-Ar-3-FM4,Onesimos,male,10,,131-Ar-3-FM1,131-Ar-3-FM2,,,,[],[],,family member,
263,131-Ar-3,131-Ar-3-FM5,Asklas,male,8,,131-Ar-3-FM1,131-Ar-3-FM2,,,,[],[],,family member,
264,131-Ar-3,131-Ar-3-FM6,Zoidous,female,6,,131-Ar-3-FM1,131-Ar-3-FM2,,,,[],[],,family member,
265,131-Ar-3,131-Ar-3-FM7,Herais,female,2,,131-Ar-3-FM1,131-Ar-3-FM2,,,,[],[],,family member,
266,131-Ar-4,131-Ar-4-d1,Saras,male,age lost,,Heras,Tases,Saras,Peteusorapis,,[],[],self,family member,
267,131-Ar-5,131-Ar-5-d1,Ioulia Krispina through phrontistes Horos,male,,,Onnophris,,,,,[],[],self,family member,
268,131-Ar-6,131-Ar-6-d1,Herakleides,male,,former gym- nasiarch,Didymos,,Herodes,,,[],[],self,family member,
269,131 Ar 7,131 Ar 7-d1,Ptolemaios,male,,,NN,,Apollonides,,,[],[],self,family member,
270,131-Ar-8,131-Ar-8-d1,Harpochration,male,66,priest,Marepsemis,Thenpakebkis,,,131-Ar-8-FM1,[],[],self,family member,
271,131-Ar-8,131-Ar-8-FM1,NN,female,age lost,,eus,,,,131-Ar-8-d1,[],[],wife,family member,
272,131-Ar-9,131-Ar-9-d1,Apion,male,,,Apion,,NN,,,[],[],self,family member,
273,131-Ar-10,131-Ar-10-d1,Lykos,male,34,public farmer,Heras,Tasooukis,Lykos,,,[],[],self,family member,
274,131-Ar-10,131-Ar-10-d2,Deios,male,29,public farmer,Heras,Tasooukis,Lykos,,,[],[],self,family member,
275,131-Ar-ll,131-Ar-ll-d1,Not preserved; two or more members of a family,,,,,,,,,[],[],self,family member,
276,131-Ar-ll,131-Ar-ll-FM1,Aphrod( ),male,32,,,,,,,[],"['131-Ar-ll-FM2', '131-Ar-ll-FM3']",,family member,
277,131-Ar-ll,131-Ar-ll-FM2,NN,female,age lost,,131-Ar-ll-FM1,,,,,[],[],,family member,
278,131-Ar-ll,131-Ar-ll-FM3,NN,,age lost,,131-Ar-ll-FM1,,,,,[],[],,family member,
279,131-Ar-ll,131-Ar-ll-FM4,Philippos,male,6,,Apollonios,....ion,,,,[],[],,family member,
280,131-Ar-ll,131-Ar-ll-FM5,NN,,age lost,,Apollonios,....ion,,,,[],[],,family member,
281,131-Ar-ll,131-Ar-ll-FM6,Sarapias,female,age lost,,NN,NN,,,,"[""on father's side of no.l""]",[],,family member,
282,131-Be-l,131-Be-l-d1,Niktathymis,male,71,,Papeiris,Apollonia,Niktathymis,,131-Be-l-FM1,[],['131-Be-l-FM2'],self,family member,
283,131-Be-l,131-Be-l-FM1,NN,female,60,,Piesies,,,,131-Be-l-d1,[],['131-Be-l-FM2'],wife,family member,
284,131-Be-l,131-Be-l-FM2,Niktathymis,male,40,priest,131-Be-l-d1,131-Be-l-FM1,,,,[],[],son,family member,
285,131-Be-l,131-Be-l-FM3,NN,male,age lost,,Archidemos,Taesis,,,131-Be-l-FM4,[],[],,family member,
286,131-Be-l,131-Be-l-FM4,NN,female,65,,Paesis,,,,131-Be-l-FM3,[],[],,family member,
287,131 He 1,131 He 1-d1,Semtheus,male,39,,Hephaistas,Nemesous,Panasneus,Herakleios,,[],[],self,family member,
288,131-He-2,131-He-2-d1,Petesouchos,male,[28],,Pisoithis,Thenamenneus,,,131-He-2-FM1,[],['131-He-2-FM2'],self,family member,
289,131-He-2,131-He-2-FM1,Tausiris,female,20,,Paritis,,,,131-He-2-d1,[],['131-He-2-FM2'],wife,family member,
290,131-He-2,131-He-2-FM2,Pnephoros,male,3,,131-He-2-d1,131-He-2-FM1,,,,[],[],son,family member,
291,131-He-2,131-He-2-FM3,Thenphrokos,female,50(+),,Psenamounis,Tausiris,Thenamounis,,,[],[],,family member,
292,131-He 3,131-He 3-d1,Piathres,male,27,farmer,Petechon,Soeris,Piathres,,,[],[],self,family member,
293,131-He 3,131-He 3-FM1,Petechon,male,70,,Piathres,Apychis,,,,[],[],,family member,
294,131-He-4,131-He-4-d1,Piathres,male,61,,Piathres,NN,,,,[],"['131-He-4-FM1', '131-He-4-FM2']",self,family member,
295,131-He-4,131-He-4-FM1,Psois,male,31,,131-He-4-d1,Thauetis,,,131-He-4-FM2,['131-He-4-FM2'],"['131-He-4-FM3', '131-He-4-FM4', '131-He-4-FM5', '131-He-4-FM6']",son,family member,
296,131-He-4,131-He-4-FM2,Thapetemounis,female,29,,131-He-4-d1,Taphel(,,,131-He-4-FM1,['131-He-4-FM1'],"['131-He-4-FM3', '131-He-4-FM4', '131-He-4-FM5', '131-He-4-FM6']",daughter,family member,
297,131-He-4,131-He-4-FM3,Chath( ),male,14,,131-He-4-FM1,131-He-4-FM2,,,,[],[],,family member,
298,131-He-4,131-He-4-FM4,Achorais,female,6,,131-He-4-FM1,131-He-4-FM2,,,,[],[],,family member,
299,131-He-4,131-He-4-FM5,Thaphc.es,female,3,,131-He-4-FM1,131-He-4-FM2,,,,[],[],,family member,
300,131-He-4,131-He-4-FM6,Thaara..,female,2,,131-He-4-FM1,131-He-4-FM2,,,,[],[],,family member,
301,131-He-5,131-He-5-d1,Herph,,,,,,,,,[],[],self,family member,
302,131-Me-l,131-Me-l-d1,Tetanoupis,female,55,,Areios,Areia,Nemesas,Zoilos,131-Me-l-FM1,[],['131-Me-l-FM2'],self,family member,
303,131-Me-l,131-Me-l-FM1,Bochanoupis,male,age lost,,pion,Phe—,,Dekianos,131-Me-l-d1,[],[],husband,family member,
304,131-Me-l,131-Me-l-FM2,NN,male,33,,NN,131-Me-l-d1,,,,[],[],son,family member,
305,131-Ox-l,131-Ox-l-d1,Heliodoros,male,age lost,,Heliodoros,,,,131-Ox-l-FM7,[],"['131-Ox-l-FM1', '131-Ox-l-FM8', '131-Ox-l-FM9']",self,family member,
306,131-Ox-l,131-Ox-l-FM1,Heliodoros,male,age lost,,131-Ox-l-d1,,,,131-Ox-l-FM12,[],['131-Ox-l-FM13'],son,family member,
307,131-Ox-l,131-Ox-l-FM2,"NN [male],",male,age lost,,,,,,,[],[],,family member,
308,131-Ox-l,131-Ox-l-FM3,"NN [male],",male,age lost,,,,,,,[],[],,family member,
309,131-Ox-l,131-Ox-l-FM4,"NN [male],",male,age lost,,,,,,,[],[],,family member,
310,131-Ox-l,131-Ox-l-FM5,NN,male,3,,Totes,,Operos,,,[],[],,family member,
311,131-Ox-l,131-Ox-l-FM6,Dionysios,male,2 0,,Heliodoros,[Tne]phersois,,,,[],[],,family member,
312,131-Ox-l,131-Ox-l-FM7,Ptollous,female,60,,Amois,Theudous,Amois,,131-Ox-l-d1,[],"['131-Ox-l-FM8', '131-Ox-l-FM9']",wife,family member,
313,131-Ox-l,131-Ox-l-FM8,Kleopatra,female,20,,131-Ox-l-d1,131-Ox-l-FM7,,,,[],[],daughter,family member,
314,131-Ox-l,131-Ox-l-FM9,NN [female],female,,,131-Ox-l-d1,131-Ox-l-FM7,,,,[],[],daughter,family member,
315,131-Ox-l,131-Ox-l-FM10,NN [female],female,20 (or 2),,Heliodoros,Didyme,Antonios,,,[],[],,family member,
316,131-Ox-l,131-Ox-l-FM11,NN [female],female,50,,reus,Teros,,Gaios,,[],[],,family member,
317,131-Ox-l,131-Ox-l-FM12,—is,female,25,,Totoes,—ia,Heleis,,131-Ox-l-FM1,[],['131-Ox-l-FM13'],,family member,
318,131-Ox-l,131-Ox-l-FM13,NN [female],female,5,,131-Ox-l-FM1,131-Ox-l-FM12,,,,[],[],,family member,
319,131 Ox-2,131 Ox-2-d1,Not preserved,,,,,,,,,[],[],self,family member,
320,131-Ox-3,131-Ox-3-d1,Sabinos,,age lost,,,,,,,[],[],self,family member,
321,131 Ox-4,131 Ox-4-d1,Hermogenes,male,age lost,,Eutychides,,,,,[],[],self,family member,
322,131 Ox-4,131 Ox-4-FM1,"NN [female],",female,age lost,,,,,,,[],[],,family member,
323,131 Ox-4,131 Ox-4-FM2,"Tne[ [female], 14 (24",female,14 (24 possible but less likely),,,,,,,[],[],,family member,
324,131 Ox-4,131 Ox-4-FM3,Didyme sister [of no.3],female,3,,,,,,,[],[],,family member,
325,131 -Ox-5,131 -Ox-5-d1,Germanos,,age lost,,,,,,,[],[],self,family member,
326,131-Ox-6,131-Ox-6-d1,Plou[,,,,,,,,,[],[],self,family member,
327,131-Ox-6,131-Ox-6-FM1,NN,,,,,,,,,[],[],,family member,
328,131-Ox-6,131-Ox-6-FM2,NN,,,,,,,,,[],[],,family member,
329,131-Ox-6,131-Ox-6-FM3,NN,,,,,,,,,[],[],,family member,
330,131-Ox-7,131-Ox-7-d1,Amois,male,age lost,weaver,Sarapion,,,,,[],"['131-Ox-7-FM1', '131-Ox-7-FM2']",self,family member,
331,131-Ox-7,131-Ox-7-FM1,Sarapion,male,age lost,weaver,131-Ox-7-d1,Didyme,,,,['131-Ox-7-FM2'],[],son,family member,
